http://org.softlang.com/EcorePackageGenmodel,stargazers_count,pushed_at,http://org.softlang.com/EcorePackageXMI,http://org.softlang.com/qegal/EE,http://org.softlang.com/Folder,language,repository,http://org.softlang.com/Ant,genmodel,http://org.softlang.com/qegal/EJ1,http://org.softlang.com/qegal/EJ3,http://org.softlang.com/Pom,http://org.softlang.com/qegal/EJ2,http://org.softlang.com/Gradle,http://org.softlang.com/EcorePackageJava,state,http://org.softlang.com/File,http://org.softlang.com/EcoreClassifierJava,http://org.softlang.com/EcoreClassifierXMI,duplicates,http://org.softlang.com/GeneratorModel,http://org.softlang.com/qegal/E,http://org.softlang.com/qegal/G,http://org.softlang.com/Ecore,sha,http://org.softlang.com/qegal/EJJ,http://org.softlang.com/correspondsTo,eobject,http://org.softlang.com/qegal/J,size,http://org.softlang.com/partOf,ecore,default_branch,http://org.softlang.com/qegal/EJc2,components,sha_data,http://org.softlang.com/manifestsAs,created_at,http://org.softlang.com/Genmodel,http://org.softlang.com/uri,http://org.softlang.com/refersTo,updated_at,http://org.softlang.com/EcoreFactoryJava,http://org.softlang.com/name,http://org.softlang.com/OSGiProject,uniform_build,http://org.softlang.com/XML,http://org.softlang.com/nsUri,http://org.softlang.com/Manifest,http://org.softlang.com/refOccurs,http://org.softlang.com/Java,http://org.softlang.com/elementOf,time,watchers_count,http://org.softlang.com/nsPrefix,forks_count
1.0,0.0,2017-05-14T13:29:53Z,1.0,,3.0,0,sthwin/testemf,0.0,1.0,1.0,,0.0,,0.0,,done,7.0,,5.0,0.0,1,1.0,1.0,1.0,83068671904a5c754799fbbb69e9a9e98e61b98b,,,0.0,,4.0,16.0,1.0,master,,1.0,2017-05-14T13:27:40Z,10.0,2017-05-14T13:28:33Z,1.0,5.0,1.0,2017-05-14T13:28:33Z,,5.0,1.0,True,5.0,6.0,1.0,1.0,,16.0,625,0.0,1.0,0.0
1.0,0.0,2017-09-12T12:08:01Z,1.0,,31.0,Java,stephaniechallita/TOSCA2OCCI,0.0,1.0,,1.0,0.0,,0.0,1.0,done,57.0,4.0,4.0,0.0,1,1.0,1.0,1.0,3e010d45de72d8d9adfc638aa22ea193ab91dd92,,5.0,2.0,1.0,52.0,93.0,1.0,master,,1.0,2017-09-12T12:07:45Z,88.0,2017-09-10T22:03:40Z,1.0,8.0,1.0,2017-09-12T12:08:02Z,1.0,4.0,4.0,True,6.0,7.0,1.0,21.0,31.0,59.0,641,0.0,1.0,0.0
1.0,0.0,2016-05-15T12:13:10Z,1.0,,31.0,Java,srkato/usecase,0.0,1.0,,1.0,0.0,,0.0,1.0,done,152.0,18.0,16.0,0.0,1,1.0,1.0,1.0,a51fc06d21df0ec649596437c5aff5685f32f302,,17.0,5.0,1.0,102.0,200.0,1.0,master,,1.0,2016-05-15T12:11:24Z,183.0,2016-05-05T14:58:22Z,1.0,34.0,1.0,2016-05-15T12:13:12Z,1.0,16.0,4.0,True,14.0,19.0,1.0,15.0,81.0,143.0,657,0.0,1.0,0.0
4.0,0.0,2015-09-26T00:00:38Z,3.0,,119.0,Java,srirammails/emf-fragments,0.0,4.0,,4.0,0.0,,0.0,4.0,done,357.0,16.0,14.0,0.0,4,3.0,4.0,3.0,f5c40269161ffd20e854afbf7ee71abecebccd7c,1.0,17.0,17.0,4.0,102864.0,496.0,3.0,master,1.0,1.0,2013-03-06T12:54:29Z,476.0,2015-09-25T23:54:33Z,4.0,30.0,4.0,2015-09-25T23:59:15Z,4.0,14.0,8.0,True,40.0,25.0,1.0,20.0,156.0,264.0,1688,0.0,3.0,0.0
1.0,0.0,2013-01-14T01:32:42Z,1.0,,38.0,Java,xerx593/timetrack,0.0,1.0,,1.0,0.0,,0.0,1.0,done,127.0,4.0,4.0,0.0,1,1.0,1.0,1.0,d54ff3dc70906f6fd38b170b7b4ff707c2c98d78,,5.0,8.0,1.0,252.0,170.0,1.0,master,,1.0,2013-01-14T01:32:30Z,165.0,2013-01-14T01:22:30Z,1.0,8.0,1.0,2013-10-10T17:06:35Z,1.0,4.0,3.0,True,12.0,7.0,1.0,12.0,27.0,59.0,656,0.0,1.0,0.0
1.0,0.0,2012-11-20T19:59:09Z,1.0,,21.0,Java,wtrocki/ecliballs,0.0,1.0,,1.0,0.0,,0.0,1.0,done,64.0,8.0,8.0,0.0,1,1.0,1.0,1.0,b02b8f742c4ab6d8d5a20c26cd7f57b0d37cfd13,,9.0,10.0,1.0,176.0,94.0,1.0,master,,1.0,2012-11-20T19:59:09Z,85.0,2012-11-15T22:31:48Z,1.0,16.0,1.0,2013-11-03T13:00:20Z,1.0,8.0,1.0,True,7.0,11.0,1.0,7.0,33.0,64.0,640,0.0,1.0,0.0
1.0,0.0,2013-07-19T02:25:13Z,1.0,,10.0,Java,weislakb/Test,0.0,1.0,,1.0,0.0,,0.0,1.0,done,19.0,1.0,1.0,0.0,1,1.0,1.0,1.0,12c1676809a77164c4872ca6a0d1e3c2078884a9,,2.0,2.0,1.0,120.0,31.0,1.0,master,,1.0,2013-07-19T02:24:49Z,29.0,2013-07-18T13:00:59Z,1.0,2.0,1.0,2013-07-19T02:25:14Z,1.0,1.0,1.0,True,6.0,4.0,1.0,2.0,8.0,24.0,626,0.0,1.0,0.0
2.0,0.0,2013-10-10T10:02:05Z,2.0,,22.0,Java,xored/emf-model-demo,0.0,2.0,,2.0,0.0,,0.0,2.0,done,58.0,8.0,8.0,0.0,2,2.0,2.0,2.0,f95d64002e9f4b609595fff4773de09bbd84ccf8,,10.0,8.0,2.0,1536.0,91.0,2.0,master,,1.0,2013-10-10T10:01:56Z,80.0,2013-10-10T09:49:45Z,2.0,16.0,,2013-10-17T13:40:16Z,2.0,8.0,1.0,True,7.0,14.0,1.0,7.0,41.0,78.0,641,0.0,2.0,0.0
1.0,0.0,2017-05-05T20:14:10Z,1.0,,34.0,Java,zole40/OnalloLabor-2017,0.0,1.0,1.0,,0.0,,0.0,,done,105.0,,9.0,0.0,1,1.0,1.0,1.0,601fabfbbfefe531298c82533fe0040057995d46,,,0.0,,109.0,149.0,1.0,master,,1.0,2017-05-05T20:14:00Z,139.0,2017-04-19T08:47:59Z,1.0,9.0,1.0,2017-04-21T14:28:42Z,,9.0,4.0,True,14.0,10.0,1.0,15.0,4.0,39.0,647,0.0,1.0,0.0
2.0,0.0,2017-12-14T16:31:42Z,2.0,,69.0,Java,zol1e/onlab_webapp_dsl,0.0,1.0,,2.0,0.0,,0.0,2.0,done,326.0,12.0,12.0,0.0,1,2.0,2.0,2.0,b5e23f86be2a381af08110360daef5d2ef486541,,14.0,10.0,2.0,252.0,410.0,2.0,master,,1.0,2017-12-14T16:31:41Z,395.0,2017-12-14T16:13:08Z,1.0,24.0,,2017-12-14T16:17:46Z,2.0,12.0,4.0,True,7.0,18.0,1.0,16.0,87.0,137.0,679,0.0,2.0,0.0
2.0,0.0,2016-11-06T19:50:43Z,2.0,,180.0,Java,zfh920922/ME_Assignment1,0.0,2.0,1.0,1.0,0.0,,0.0,1.0,done,457.0,19.0,17.0,0.0,2,2.0,2.0,2.0,67c97a7ce720c238cf9423291e5a2dbb74c96659,,17.0,10.0,1.0,27599.0,657.0,1.0,master,1.0,1.0,2016-11-06T19:50:34Z,637.0,2016-10-29T13:16:08Z,2.0,36.0,2.0,2016-11-06T10:27:29Z,1.0,17.0,4.0,True,151.0,21.0,1.0,14.0,91.0,296.0,1250,0.0,2.0,0.0
1.0,0.0,2017-04-13T14:23:58Z,9.0,,150.0,Java,ysroh/amalthea,0.0,1.0,,9.0,0.0,,0.0,9.0,done,629.0,80.0,80.0,0.0,1,9.0,1.0,1.0,74fdfcbc59384063528535bb52e1f943ac567b17,,89.0,26.0,9.0,2195.0,868.0,1.0,master,,1.0,2017-04-13T14:23:53Z,779.0,2017-03-27T14:01:36Z,1.0,160.0,1.0,2017-03-27T14:06:51Z,9.0,80.0,4.0,True,167.0,107.0,1.0,30.0,215.0,580.0,1001,0.0,9.0,0.0
1.0,0.0,2016-01-15T21:07:43Z,1.0,,224.0,Java,yletaillanter/TP_IDM_VideoGen,0.0,1.0,,1.0,0.0,,0.0,1.0,done,2456.0,2.0,2.0,0.0,1,1.0,1.0,1.0,ae88fa19a83215737dc4c4ee902311cc21c92332,,3.0,2.0,1.0,19329.0,2683.0,1.0,master,,1.0,2016-01-15T21:07:43Z,2680.0,2016-01-15T17:01:42Z,1.0,4.0,1.0,2016-01-15T17:07:27Z,1.0,2.0,2.0,True,13.0,5.0,1.0,8.0,106.0,133.0,3116,0.0,1.0,0.0
1.0,0.0,2016-03-28T06:03:09Z,2.0,2.0,12.0,Java,tsogtoo/Lab08,0.0,1.0,,2.0,0.0,,0.0,1.0,done,37.0,3.0,6.0,0.0,1,2.0,1.0,2.0,62048c6e563306cf0c657ed5fe3ac3e4b35c199e,,8.0,6.0,1.0,29.0,57.0,2.0,master,,1.0,2016-03-24T02:26:59Z,49.0,2016-03-24T01:18:42Z,1.0,9.0,,2016-03-24T02:27:31Z,1.0,6.0,1.0,True,7.0,10.0,1.0,2.0,12.0,38.0,626,0.0,2.0,0.0
1.0,0.0,2017-06-05T10:39:29Z,3.0,,69.0,Java,tpoeppke/pcm-cloud,0.0,1.0,1.0,2.0,0.0,,0.0,2.0,done,91.0,5.0,5.0,0.0,1,3.0,1.0,1.0,d4449767e89952975432910e746cee448e74f344,,7.0,0.0,2.0,200.0,168.0,1.0,master,,1.0,2017-06-05T10:39:21Z,160.0,2017-05-01T20:10:11Z,1.0,10.0,1.0,2017-05-03T20:45:28Z,2.0,5.0,4.0,True,14.0,12.0,1.0,46.0,53.0,95.0,641,0.0,3.0,0.0
1.0,0.0,2017-05-11T08:01:28Z,1.0,,10.0,Java,tooxoot/DOX_SS17,0.0,1.0,1.0,,0.0,,0.0,,done,13.0,,6.0,0.0,1,1.0,1.0,1.0,2603bbbf4bb590e2799e3d12c34ec87c3ee269c8,,,0.0,,11.0,30.0,1.0,master,,1.0,2017-05-11T08:00:51Z,23.0,2017-05-08T08:21:52Z,1.0,6.0,1.0,2017-05-11T08:03:24Z,,6.0,1.0,True,7.0,7.0,1.0,1.0,1.0,20.0,610,0.0,1.0,0.0
1.0,0.0,2012-11-17T15:22:11Z,1.0,,46.0,Java,tomsontom/pemf,0.0,1.0,,1.0,0.0,,0.0,1.0,done,70.0,4.0,4.0,0.0,1,1.0,1.0,1.0,feeb14333e03cc2f82f199a136d4dea077ab29eb,,5.0,7.0,1.0,1424.0,121.0,1.0,master,,1.0,2012-11-17T15:21:53Z,116.0,2012-11-17T15:19:16Z,1.0,8.0,1.0,2013-12-22T20:57:46Z,1.0,4.0,4.0,True,14.0,7.0,1.0,11.0,38.0,74.0,656,0.0,1.0,0.0
1.0,0.0,2017-10-30T08:31:17Z,1.0,,105.0,Java,oovever/MetaModel,0.0,1.0,,2.0,0.0,1.0,0.0,3.0,done,328.0,11.0,8.0,0.0,1,1.0,1.0,1.0,c9fda09d22934c9f6937e9e98ee7e2406685f696,1.0,8.0,9.0,3.0,296.0,442.0,1.0,master,2.0,1.0,2017-10-30T08:31:02Z,433.0,2017-09-29T14:44:58Z,1.0,19.0,1.0,2017-09-29T14:50:40Z,3.0,8.0,4.0,True,16.0,15.0,1.0,15.0,86.0,139.0,970,0.0,1.0,0.0
1.0,0.0,2016-03-07T10:13:40Z,1.0,,59.0,Java,oppsha/tutorials-opm,0.0,1.0,,1.0,0.0,,0.0,1.0,done,88.0,5.0,6.0,0.0,1,1.0,1.0,1.0,19362b34b916f4a51412a0ebefe15ae7400e9f8c,,6.0,3.0,1.0,57.0,154.0,1.0,master,1.0,1.0,2016-03-07T10:11:46Z,147.0,2016-03-07T09:57:48Z,1.0,11.0,1.0,2016-03-07T10:13:41Z,1.0,6.0,5.0,True,16.0,9.0,1.0,22.0,42.0,85.0,641,0.0,1.0,0.0
1.0,0.0,2015-10-08T17:08:12Z,1.0,,4.0,0,openwms/ameba-lea-dsl,0.0,1.0,1.0,,0.0,,0.0,,done,11.0,,7.0,0.0,1,1.0,1.0,1.0,e5699ac44a1795ec997e02d795d6b5afc3e6ecb9,,,0.0,,168.0,23.0,1.0,master,,1.0,2015-10-08T17:08:09Z,15.0,2015-10-08T12:13:27Z,1.0,7.0,1.0,2015-10-08T17:07:19Z,,7.0,1.0,True,6.0,8.0,1.0,2.0,,19.0,609,0.0,1.0,0.0
1.0,0.0,2017-11-18T12:59:11Z,1.0,,44.0,Java,oovever/architectureMetaModel,0.0,1.0,,1.0,0.0,,0.0,1.0,done,157.0,6.0,6.0,0.0,1,1.0,1.0,1.0,c982d7e26875089eed8467381817ce1eae38f45b,,7.0,5.0,1.0,167.0,208.0,1.0,master,,1.0,2017-11-18T12:58:56Z,201.0,2017-10-30T10:08:12Z,1.0,12.0,1.0,2017-10-30T10:14:30Z,1.0,6.0,4.0,True,14.0,9.0,1.0,15.0,39.0,79.0,670,0.0,1.0,0.0
1.0,0.0,2015-08-27T06:57:05Z,2.0,2.0,65.0,Java,seyyedshah/modelcataloguenext,0.0,1.0,,2.0,0.0,,0.0,1.0,done,297.0,12.0,24.0,0.0,1,2.0,1.0,2.0,251f90d0ad4044f91afd8752d07540e7c1d6834b,,26.0,5.0,1.0,5512.0,388.0,2.0,master,,1.0,2015-08-27T06:56:30Z,362.0,2015-07-09T16:59:23Z,1.0,36.0,1.0,2015-07-09T17:04:11Z,1.0,24.0,4.0,True,57.0,28.0,1.0,15.0,105.0,214.0,781,0.0,2.0,0.0
1.0,0.0,2015-03-14T17:52:19Z,1.0,,6.0,Java,oJAYBOYx/Uni,0.0,1.0,1.0,,0.0,,0.0,,done,10.0,,,0.0,1,1.0,1.0,1.0,4c1be59c2c55c1517c8a9889acffd271d123ad97,,,0.0,,116.0,17.0,0.0,master,,1.0,2015-03-14T17:51:33Z,16.0,2015-01-19T09:31:37Z,1.0,,1.0,2015-03-14T17:52:20Z,,,1.0,True,7.0,1.0,1.0,1.0,1.0,14.0,624,0.0,1.0,0.0
1.0,0.0,2015-03-27T14:09:12Z,2.0,2.0,64.0,Java,nigel-daniels/Waratek-Security-UI,0.0,1.0,,2.0,0.0,,0.0,1.0,done,225.0,25.0,48.0,0.0,1,2.0,1.0,2.0,2a637b645a018c838ef4d4142953437b42d34f35,,50.0,2.0,1.0,1740.0,339.0,2.0,master,,1.0,2015-03-27T14:09:12Z,289.0,2014-10-10T20:42:46Z,1.0,73.0,,2015-03-27T14:09:12Z,1.0,48.0,5.0,True,35.0,52.0,1.0,28.0,112.0,238.0,735,0.0,2.0,0.0
2.0,0.0,2016-06-03T07:15:55Z,2.0,,33.0,Java,petrfejfar/mde-oop-language-modelling,0.0,2.0,,2.0,0.0,,0.0,2.0,done,113.0,29.0,29.0,0.0,2,2.0,2.0,2.0,29a17de06640142c62280ad0f0571746dc911026,,31.0,8.0,2.0,595.0,178.0,2.0,master,,1.0,2016-06-03T07:15:51Z,146.0,2016-05-26T10:32:24Z,2.0,58.0,2.0,2016-05-26T10:52:54Z,2.0,29.0,4.0,True,20.0,35.0,1.0,19.0,74.0,172.0,656,0.0,2.0,0.0
1.0,0.0,2017-04-16T21:47:49Z,1.0,,60.0,Java,pe4enko/gef3,0.0,1.0,,1.0,0.0,,0.0,1.0,done,84.0,5.0,6.0,0.0,1,1.0,1.0,1.0,42b39ba549ab8ee7d3883e881c7b493a44270977,,6.0,3.0,1.0,57.0,151.0,1.0,master,1.0,1.0,2017-04-16T21:47:29Z,144.0,2017-04-16T21:35:16Z,1.0,11.0,1.0,2017-04-16T21:47:50Z,1.0,6.0,5.0,True,16.0,9.0,1.0,22.0,42.0,85.0,657,0.0,1.0,0.0
1.0,0.0,2014-06-06T11:50:43Z,1.0,,19.0,Java,paulossjunior/MDD,0.0,1.0,,1.0,0.0,,0.0,1.0,done,30.0,4.0,4.0,0.0,1,1.0,1.0,1.0,e2190033e4e79d149fe1ea412288e627e54d89ba,,5.0,3.0,1.0,124.0,54.0,1.0,master,,1.0,2014-06-06T11:50:38Z,49.0,2014-06-06T11:46:15Z,1.0,8.0,1.0,2014-06-15T05:41:08Z,1.0,4.0,1.0,True,7.0,7.0,1.0,2.0,19.0,42.0,640,0.0,1.0,0.0
6.0,0.0,2017-09-11T02:25:57Z,16.0,2.0,109.0,Java,patins1/ifc4emf,0.0,5.0,1.0,15.0,0.0,,0.0,14.0,done,2419.0,1070.0,1961.0,0.0,6,16.0,6.0,7.0,ad65df3fce500e5691625d4e0906041c8c0db284,,1948.0,81.0,14.0,2372.0,4510.0,5.0,master,9.0,1.0,2017-09-11T02:25:57Z,2528.0,2017-04-11T05:18:15Z,6.0,3031.0,6.0,2017-04-11T05:18:53Z,14.0,1961.0,13.0,True,57.0,2005.0,1.0,41.0,2314.0,5491.0,2282,0.0,16.0,0.0
24.0,0.0,2013-01-29T01:46:47Z,32.0,32.0,732.0,Java,niconistal/FLABot,0.0,14.0,,32.0,0.0,,0.0,16.0,done,4734.0,41.0,292.0,0.0,14,32.0,24.0,26.0,a118b9fd20c3ee44b6d2b456b3f7b362ce92327a,,112.0,105.0,16.0,12596.0,5813.0,26.0,master,26.0,1.0,2013-01-29T01:46:46Z,5466.0,2013-01-28T19:20:48Z,14.0,333.0,6.0,2014-09-05T22:15:01Z,16.0,292.0,17.0,True,117.0,356.0,1.0,170.0,1377.0,1989.0,3750,0.0,32.0,0.0
1.0,0.0,2017-11-06T19:16:15Z,1.0,,44.0,Java,mschoettle/emf-tutorial,0.0,1.0,,1.0,0.0,,0.0,1.0,done,110.0,6.0,6.0,0.0,1,1.0,1.0,1.0,1b4cefdfed94e185567e9764b9bcf6721170285b,,7.0,3.0,1.0,8586.0,161.0,1.0,master,,1.0,2017-11-06T19:15:53Z,154.0,2014-10-21T16:37:38Z,1.0,12.0,1.0,2017-11-06T19:16:17Z,1.0,6.0,3.0,True,13.0,9.0,1.0,14.0,33.0,70.0,860,0.0,1.0,0.0
1.0,0.0,2013-12-21T17:32:04Z,1.0,,34.0,Java,ms0828600/modelEng04,0.0,1.0,,1.0,0.0,,0.0,1.0,done,72.0,16.0,16.0,0.0,1,1.0,1.0,1.0,e4c9b6a584f10276e4d917259c8196e869ea9fd2,,17.0,7.0,1.0,288.0,123.0,1.0,master,,1.0,2013-12-21T17:31:57Z,106.0,2013-12-21T11:11:47Z,1.0,32.0,1.0,2013-12-21T17:32:05Z,1.0,16.0,2.0,True,9.0,19.0,1.0,15.0,44.0,95.0,626,0.0,1.0,0.0
1.0,0.0,2018-02-04T21:19:11Z,1.0,,10.0,0,mrtnstn/emf-shapes,0.0,1.0,1.0,,0.0,,0.0,,done,31.0,,9.0,0.0,1,1.0,1.0,1.0,df2fd0c06b322ca0ce63507b0db6c7b272541832,,,0.0,,19.0,51.0,1.0,master,,1.0,2018-02-04T21:14:58Z,41.0,2018-02-04T14:48:46Z,1.0,9.0,1.0,2018-02-04T14:48:46Z,,9.0,2.0,True,9.0,10.0,1.0,5.0,,26.0,625,0.0,1.0,0.0
1.0,0.0,2015-01-24T22:18:24Z,1.0,,38.0,Java,mourjo/eplisePluginNuSMV,0.0,1.0,,1.0,0.0,,0.0,1.0,done,171.0,22.0,21.0,0.0,1,1.0,1.0,1.0,84490a11d31db9e42e27134a28e19adc06140332,,22.0,10.0,1.0,224.0,231.0,1.0,master,,1.0,2015-01-24T22:18:06Z,209.0,2015-01-24T22:08:07Z,1.0,43.0,1.0,2015-01-24T22:18:24Z,1.0,21.0,5.0,True,21.0,24.0,1.0,18.0,97.0,177.0,641,0.0,1.0,0.0
1.0,0.0,2013-02-26T08:54:37Z,1.0,,49.0,Java,moonpower/bundle-properties-editor,0.0,1.0,,1.0,0.0,,0.0,1.0,done,148.0,8.0,9.0,0.0,1,1.0,1.0,1.0,bd554a59a5900f4a438672c9968866291d2ac230,,9.0,10.0,1.0,1184.0,207.0,1.0,master,1.0,1.0,2013-02-26T08:54:27Z,197.0,2013-01-16T06:12:28Z,1.0,17.0,1.0,2013-10-29T10:56:18Z,1.0,9.0,2.0,True,13.0,12.0,1.0,14.0,46.0,86.0,734,0.0,1.0,0.0
1.0,0.0,2017-11-15T15:00:08Z,1.0,,13.0,0,modelit-org/modelit,0.0,1.0,1.0,,0.0,,0.0,,done,36.0,,7.0,0.0,1,1.0,1.0,1.0,b67d2692ac26b4d021886a064eb7e48c03bf62e3,,,0.0,,1063.0,57.0,1.0,master,,1.0,2017-11-15T15:00:08Z,49.0,2015-02-24T23:08:36Z,1.0,7.0,1.0,2017-11-10T08:51:15Z,,7.0,1.0,True,5.0,8.0,1.0,1.0,,18.0,703,0.0,1.0,0.0
21.0,0.0,2018-01-11T17:31:23Z,42.0,42.0,480.0,Java,ndebuhr/devs-coffee-brewin,0.0,11.0,42.0,,0.0,,0.0,,done,3303.0,,932.0,0.0,11,42.0,21.0,42.0,be8ee0b095d58ecf527302e5516d059b433d2c7d,,,0.0,,27173.0,4777.0,42.0,master,,1.0,2018-01-11T17:31:03Z,3783.0,2017-11-20T19:15:42Z,11.0,932.0,9.0,2017-12-19T16:54:27Z,,932.0,8.0,True,245.0,974.0,1.0,23.0,265.0,1574.0,3141,0.0,42.0,0.0
1.0,0.0,2017-04-04T14:19:42Z,1.0,,113.0,C++,nandohca/kista,0.0,1.0,1.0,,0.0,,0.0,,done,810.0,,15.0,0.0,1,1.0,1.0,1.0,08130a4f5aab3bed19d14e4a8a7884c963e135de,,,0.0,,8055.0,939.0,1.0,master,,1.0,2016-07-06T09:46:48Z,923.0,2014-06-30T14:38:28Z,1.0,15.0,1.0,2016-02-17T00:18:41Z,,15.0,1.0,True,67.0,16.0,1.0,1.0,,88.0,1000,0.0,1.0,0.0
1.0,0.0,2015-03-23T13:53:12Z,2.0,2.0,17.0,Java,pirpedro/julianodantas,0.0,1.0,,2.0,0.0,,0.0,1.0,done,154.0,29.0,58.0,0.0,1,2.0,1.0,2.0,1551407663cc8f064ed5fc0d0731ccc86446a1af,,60.0,20.0,1.0,6196.0,231.0,2.0,master,,1.0,2010-10-21T16:29:22Z,171.0,2015-03-23T13:49:56Z,1.0,87.0,1.0,2015-03-23T13:51:27Z,1.0,58.0,1.0,True,12.0,62.0,1.0,6.0,126.0,235.0,875,0.0,2.0,0.0
1.0,0.0,2017-10-12T23:49:56Z,1.0,,27.0,Java,poddardelhi/Traffic-Light,0.0,1.0,,1.0,0.0,,0.0,1.0,done,100.0,7.0,7.0,0.0,1,1.0,1.0,1.0,bf7e5bafc6bcc030bc8a5811699cc8832a43a2c3,,8.0,4.0,1.0,279.0,135.0,1.0,master,,1.0,2017-10-12T23:49:55Z,127.0,2017-05-01T23:38:03Z,1.0,14.0,,2017-05-02T00:04:57Z,1.0,7.0,2.0,True,16.0,10.0,1.0,8.0,24.0,64.0,672,0.0,1.0,0.0
6.0,0.0,2016-01-05T12:26:39Z,12.0,,27.0,Java,sallymasry/group15.MDSD,0.0,3.0,7.0,5.0,0.0,,0.0,5.0,done,104.0,18.0,42.0,0.0,3,12.0,6.0,3.0,b12e8036def2c496767fb29d3919b9ab92157ef8,,23.0,18.0,5.0,111.0,190.0,2.0,master,1.0,1.0,2016-01-05T12:26:39Z,131.0,2015-12-14T12:50:15Z,3.0,60.0,3.0,2015-12-21T21:09:58Z,5.0,42.0,1.0,True,23.0,64.0,1.0,2.0,69.0,188.0,640,0.0,12.0,0.0
1.0,0.0,2013-05-04T06:07:27Z,1.0,,53.0,Java,rytina/udigger,0.0,1.0,,1.0,0.0,,0.0,1.0,done,144.0,10.0,15.0,0.0,1,1.0,1.0,1.0,2a54c6ef54bbb8b236b9b2d707f8653cfe9420ea,,11.0,19.0,1.0,15520.0,213.0,1.0,master,1.0,1.0,2013-05-04T06:06:45Z,197.0,2013-04-13T10:17:55Z,1.0,25.0,,2013-10-18T10:29:46Z,1.0,15.0,3.0,True,14.0,18.0,1.0,15.0,43.0,94.0,891,0.0,1.0,0.0
21.0,0.0,2015-08-27T13:58:33Z,29.0,,649.0,Java,rytina/cdo-light,0.0,21.0,10.0,20.0,0.0,9.0,0.0,29.0,done,3298.0,173.0,599.0,0.0,21,29.0,21.0,27.0,f5e713969fbd3567bcfef07861a3b2dc8e51b17f,1.0,190.0,218.0,29.0,6348.0,4595.0,25.0,master,8.0,1.0,2012-08-14T19:14:59Z,3947.0,2015-08-27T13:54:46Z,21.0,772.0,21.0,2015-08-27T13:57:53Z,20.0,599.0,36.0,True,217.0,676.0,1.0,138.0,2439.0,3647.0,2157,0.0,28.0,0.0
1.0,0.0,2014-10-23T18:31:31Z,2.0,,34.0,Java,rumopes/restappmodeling,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,done,167.0,11.0,11.0,0.0,1,2.0,1.0,1.0,e080c61e9564f316a609b0d978d9baec1d4804e9,,12.0,11.0,1.0,15592.0,214.0,1.0,master,,1.0,2014-10-23T18:31:26Z,201.0,2014-10-21T13:06:00Z,1.0,22.0,1.0,2014-10-22T16:41:17Z,1.0,11.0,2.0,True,15.0,15.0,1.0,2.0,42.0,90.0,907,0.0,2.0,0.0
1.0,0.0,2015-11-10T03:25:39Z,6.0,4.0,33.0,Java,rskranthi/Software-Analysis-and-Design-Projects,0.0,1.0,2.0,8.0,0.0,,0.0,4.0,done,151.0,32.0,34.0,0.0,1,6.0,1.0,2.0,7618db1d0f2fababfc8968fbcbd07eaf3923468e,4.0,72.0,29.0,4.0,0.0,224.0,2.0,master,4.0,1.0,2015-11-10T03:25:09Z,184.0,2015-11-10T02:41:35Z,1.0,66.0,1.0,2015-11-10T02:41:57Z,4.0,34.0,1.0,True,7.0,48.0,1.0,2.0,86.0,179.0,687,0.0,6.0,0.0
2.0,0.0,2015-10-02T18:21:06Z,2.0,,87.0,Java,sanyaade-teachings/tian-seg-emftutorial,0.0,2.0,,2.0,0.0,,0.0,2.0,done,239.0,5.0,7.0,0.0,2,2.0,2.0,2.0,73fa95cded093d882a84fc26c73e9d75bd44f2ad,,7.0,10.0,2.0,300.0,336.0,2.0,master,1.0,1.0,2013-06-11T12:58:32Z,326.0,2015-10-02T18:18:33Z,2.0,12.0,2.0,2015-10-02T18:19:12Z,2.0,7.0,8.0,True,27.0,13.0,1.0,2.0,50.0,117.0,703,0.0,2.0,0.0
1.0,0.0,2017-03-15T09:00:07Z,1.0,,28.0,Java,roegnarak/YaTM-Graphiti,0.0,1.0,,1.0,0.0,,0.0,1.0,done,64.0,8.0,8.0,0.0,1,1.0,1.0,1.0,d74a9ca7b9ce8ec312278bafd289beebdf6f4689,,9.0,2.0,1.0,59.0,101.0,1.0,master,,1.0,2017-03-15T08:59:50Z,92.0,2017-03-07T14:34:13Z,1.0,16.0,1.0,2017-03-15T09:00:09Z,1.0,8.0,2.0,True,8.0,11.0,1.0,15.0,43.0,77.0,656,0.0,1.0,0.0
3.0,0.0,2013-10-16T01:19:39Z,3.0,,51.0,Java,sefms-disi-unitn/Unagi,0.0,1.0,3.0,,0.0,,0.0,,done,158.0,,50.0,0.0,1,3.0,3.0,3.0,a691b7c69b8da7f31fd26e38e4c03e14e52dcd0a,,,0.0,,2172.0,264.0,3.0,master,,1.0,2013-10-16T01:18:55Z,209.0,2011-06-28T20:26:52Z,1.0,50.0,,2013-11-29T18:36:29Z,,50.0,4.0,True,21.0,53.0,1.0,37.0,81.0,170.0,719,0.0,3.0,0.0
